"ipm_id","demographic_parameter","state_variable","parameter_name","parameter_value"
"aaaa31","Growth","size","gs_5",0.977
"aaaa31","Growth","size","gs_6",0.98
"aaaa31","Growth","constant","g_phi",0.34
"aaaa31","Growth","constant","g_gamma",-0.55
"aaaa32","Survival","size","mi_1",-6.07
"aaaa32","Survival","size","mi_2",-6.07
"aaaa32","Survival","size","mi_3",-6.07
"aaaa32","Survival","size","mi_4",1.95
"aaaa32","Survival","size","mi_5",1.95
"aaaa32","Survival","size","mi_6",1.95
"aaaa32","Survival","size","ms",4.32
"aaaa32","Survival","size","mp",-0.47
"aaaa32","Growth","size","gi_1",0.028
"aaaa32","Growth","size","gi_2",0.009
"aaaa32","Growth","size","gi_3",0.088
"aaaa32","Growth","size","gi_4",0.092
"aaaa32","Growth","size","gi_5",0.139
"aaaa32","Growth","size","gi_6",0.04
"aaaa32","Growth","size","gs_1",0.994
"aaaa32","Growth","size","gs_2",1
"aaaa32","Growth","size","gs_3",0.985
"aaaa32","Growth","size","gs_4",0.987
"aaaa32","Growth","size","gs_5",0.98
"aaaa32","Growth","size","gs_6",0.995
"aaaa32","Growth","constant","g_phi",0.567
"aaaa32","Growth","constant","g_gamma",-0.63
"aaaa35","Survival","lnsize","s_b",-0.129780368
"aaaa35","Survival","lnsize","s_m",0.469395709
"aaaa35","Growth","lnsize","g_b",1.123286381
"aaaa35","Growth","lnsize","g_m",0.500690017
"aaaa35","Growth","lnsize","gv_b",0.713883524
"aaaa35","Growth","lnsize","gv_m",0.223303799
"aaaa35","Fecundity","lnsize","r_b",-5.368894843
"aaaa35","Fecundity","lnsize","r_m",2.03811678
"aaaa35","Fecundity","lnsize","fn_b",3.357094632
"aaaa35","Fecundity","lnsize","fn_m",0.878736548
"aaaa35","Fecundity","constant","t_r",1
"aaaa35","Fecundity","constant","d_mean",0.062804761
"aaaa35","Fecundity","constant","pE",0.006007459
"aaaa36","Survival","lnsize","s_b",-1.15813416
"aaaa36","Survival","lnsize","s_m",0.93115763
"aaaa36","Growth","lnsize","g_b",0.99130505
"aaaa36","Growth","lnsize","g_m",0.57624316
"aaaa36","Growth","lnsize","gv_b",0.93439837
"aaaa36","Growth","lnsize","gv_m",0
"aaaa36","Fecundity","lnsize","r_b",-5.56260985
"aaaa36","Fecundity","lnsize","r_m",2.19144554
"aaaa36","Fecundity","lnsize","fn_b",4.45084329
"aaaa36","Fecundity","lnsize","fn_m",0.59675275
"aaaa36","Fecundity","constant","t_r",0.165
"aaaa36","Fecundity","constant","d_mean",0.09930508
"aaaa36","Fecundity","constant","pE",0.01394644
"aaaa37","Survival","lnsize","s_b",-0.80662215
"aaaa37","Survival","lnsize","s_m",0.91129043
"aaaa37","Growth","lnsize","g_b",1.18136331
"aaaa37","Growth","lnsize","g_m",0.5724527
"aaaa37","Growth","lnsize","gv_b",1.19397727
"aaaa37","Growth","lnsize","gv_m",-0.12007617
"aaaa37","Fecundity","lnsize","r_b",-5.46169544
"aaaa37","Fecundity","lnsize","r_m",2.21885895
"aaaa37","Fecundity","lnsize","fn_b",4.50378827
"aaaa37","Fecundity","lnsize","fn_m",0.61981591
"aaaa37","Fecundity","constant","d_mean",0.09930508
"aaaa37","Fecundity","constant","t_r",0.165
"aaaa37","Fecundity","constant","pE",0.01394644
"aaaa38","Survival","nleaves","s_in",0.91396197
"aaaa38","Survival","nleaves","s_sl",0.170493761
"aaaa38","Growth","nleaves","g_in",1.775291051
"aaaa38","Growth","nleaves","g_sl",0.880551591
"aaaa38","Growth","nleaves","g_sd",6.042069492
"aaaa38","Fecundity","nleaves","f_in",-2.219258351
"aaaa38","Fecundity","nleaves","f_sl",0.082953595
"aaaa38","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa38","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa38","Fecundity","constant","sdl_p",0.558857143
"aaaa38","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa38","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa38","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa38","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa38","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa38","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa38","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa38","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa38","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa38","Survival","constant","s_ptran_1",0.553672365
"aaaa38","Survival","constant","s_ptran_2",-0.256005221
"aaaa38","Survival","constant","s_ptran_3",0.540685539
"aaaa38","Growth","constant","g_ptran_1",0.003294319
"aaaa38","Growth","constant","g_ptran_2",-1.049054251
"aaaa38","Growth","constant","g_ptran_3",-0.418761853
"aaaa38","Fecundity","constant","f_ptran_1",-0.04016439
"aaaa38","Fecundity","constant","f_ptran_2",0.275878391
"aaaa38","Fecundity","constant","f_ptran_3",0.325139
"aaaa39","Survival","nleaves","s_in",0.58722346
"aaaa39","Survival","nleaves","s_sl",0.170493761
"aaaa39","Growth","nleaves","g_in",2.628062678
"aaaa39","Growth","nleaves","g_sl",0.870620935
"aaaa39","Growth","nleaves","g_sd",6.042069492
"aaaa39","Fecundity","nleaves","f_in",-2.207119863
"aaaa39","Fecundity","nleaves","f_sl",0.042699653
"aaaa39","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa39","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa39","Fecundity","constant","sdl_p",1.01875
"aaaa39","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa39","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa39","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa39","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa39","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa39","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa39","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa39","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa39","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa39","Survival","constant","s_ptran_1",1.07778695
"aaaa39","Survival","constant","s_ptran_2",-0.992234425
"aaaa39","Survival","constant","s_ptran_3",-0.175340699
"aaaa39","Survival","constant","s_ptran_4",-0.096562384
"aaaa39","Growth","constant","g_ptran_1",0.436863923
"aaaa39","Growth","constant","g_ptran_2",0.277720443
"aaaa39","Growth","constant","g_ptran_3",-0.896047618
"aaaa39","Growth","constant","g_ptran_4",0.511556357
"aaaa39","Fecundity","constant","f_ptran_1",0.206697804
"aaaa39","Fecundity","constant","f_ptran_2",0.052297655
"aaaa39","Fecundity","constant","f_ptran_3",-0.417849306
"aaaa39","Fecundity","constant","f_ptran_4",-0.464249438
"aaaa41","Survival","nleaves","s_in",1.4820843
"aaaa41","Survival","nleaves","s_sl",0.170493761
"aaaa41","Growth","nleaves","g_in",0.369762501
"aaaa41","Growth","nleaves","g_sl",1.037561769
"aaaa41","Growth","nleaves","g_sd",6.042069492
"aaaa41","Fecundity","nleaves","f_in",-1.351296677
"aaaa41","Fecundity","nleaves","f_sl",0.016150814
"aaaa41","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa41","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa41","Fecundity","constant","sdl_p",0.978
"aaaa41","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa41","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa41","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa41","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa41","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa41","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa41","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa41","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa41","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa41","Survival","constant","s_ptran_1",1.300700404
"aaaa41","Survival","constant","s_ptran_2",1.319373073
"aaaa41","Growth","constant","g_ptran_1",0.116157669
"aaaa41","Growth","constant","g_ptran_2",-0.052798646
"aaaa41","Fecundity","constant","f_ptran_1",-0.904602918
"aaaa41","Fecundity","constant","f_ptran_2",-0.075883107
"aaaa42","Survival","nleaves","s_in",1.11995321
"aaaa42","Survival","nleaves","s_sl",0.170493761
"aaaa42","Growth","nleaves","g_in",1.388375765
"aaaa42","Growth","nleaves","g_sl",0.940003647
"aaaa42","Growth","nleaves","g_sd",6.042069492
"aaaa42","Fecundity","nleaves","f_in",-2.753487546
"aaaa42","Fecundity","nleaves","f_sl",0.071184429
"aaaa42","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa42","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa42","Fecundity","constant","sdl_p",1.63
"aaaa42","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa42","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa42","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa42","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa42","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa42","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa42","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa42","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa42","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa42","Survival","constant","s_ptran_1",0.787281162
"aaaa42","Survival","constant","s_ptran_2",0.697092374
"aaaa42","Growth","constant","g_ptran_1",-0.297619442
"aaaa42","Growth","constant","g_ptran_2",-0.228651329
"aaaa42","Fecundity","constant","f_ptran_1",0.246925502
"aaaa42","Fecundity","constant","f_ptran_2",-0.300844323
"aaaa43","Survival","nleaves","s_in",0.50210144
"aaaa43","Survival","nleaves","s_sl",0.170493761
"aaaa43","Growth","nleaves","g_in",0.919870953
"aaaa43","Growth","nleaves","g_sl",0.984408273
"aaaa43","Growth","nleaves","g_sd",6.042069492
"aaaa43","Fecundity","nleaves","f_in",-1.416080244
"aaaa43","Fecundity","nleaves","f_sl",0.076758928
"aaaa43","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa43","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa43","Fecundity","constant","sdl_p",0.350537634
"aaaa43","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa43","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa43","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa43","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa43","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa43","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa43","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa43","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa43","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa43","Survival","constant","s_ptran_1",-1.733740971
"aaaa43","Survival","constant","s_ptran_2",-0.584978515
"aaaa43","Survival","constant","s_ptran_3",1.865412898
"aaaa43","Growth","constant","g_ptran_1",0.135948429
"aaaa43","Growth","constant","g_ptran_2",-0.031273755
"aaaa43","Growth","constant","g_ptran_3",-0.374631666
"aaaa43","Fecundity","constant","f_ptran_1",-0.071349013
"aaaa43","Fecundity","constant","f_ptran_2",0.645846422
"aaaa43","Fecundity","constant","f_ptran_3",0.204403495
"aaaa44","Survival","nleaves","s_in",0.59434759
"aaaa44","Survival","nleaves","s_sl",0.170493761
"aaaa44","Growth","nleaves","g_in",1.670454332
"aaaa44","Growth","nleaves","g_sl",0.908986039
"aaaa44","Growth","nleaves","g_sd",6.042069492
"aaaa44","Fecundity","nleaves","f_in",-0.315101357
"aaaa44","Fecundity","nleaves","f_sl",0.042982063
"aaaa44","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa44","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa44","Fecundity","constant","sdl_p",0.216851441
"aaaa44","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa44","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa44","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa44","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa44","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa44","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa44","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa44","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa44","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa44","Survival","constant","s_ptran_1",-0.368108874
"aaaa44","Survival","constant","s_ptran_2",-0.011240491
"aaaa44","Survival","constant","s_ptran_3",0.244915369
"aaaa44","Survival","constant","s_ptran_4",-0.029574178
"aaaa44","Growth","constant","g_ptran_1",-0.860802906
"aaaa44","Growth","constant","g_ptran_2",-0.790177862
"aaaa44","Growth","constant","g_ptran_3",0.613721086
"aaaa44","Growth","constant","g_ptran_4",0.220082586
"aaaa44","Fecundity","constant","f_ptran_1",-0.393825169
"aaaa44","Fecundity","constant","f_ptran_2",0.114896504
"aaaa44","Fecundity","constant","f_ptran_3",0.246766834
"aaaa44","Fecundity","constant","f_ptran_4",0.362452195
"aaaa46","Survival","nleaves","s_in",0.47768391
"aaaa46","Survival","nleaves","s_sl",0.170493761
"aaaa46","Growth","nleaves","g_in",1.105753447
"aaaa46","Growth","nleaves","g_sl",0.983329993
"aaaa46","Growth","nleaves","g_sd",6.042069492
"aaaa46","Fecundity","nleaves","f_in",2.292363991
"aaaa46","Fecundity","nleaves","f_sl",0.014599131
"aaaa46","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa46","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa46","Fecundity","constant","sdl_p",0.128178244
"aaaa46","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa46","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa46","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa46","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa46","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa46","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa46","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa46","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa46","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa46","Survival","constant","s_ptran_1",0.310791026
"aaaa46","Survival","constant","s_ptran_2",0.200075741
"aaaa46","Survival","constant","s_ptran_3",0.96844198
"aaaa46","Survival","constant","s_ptran_4",-2.009192513
"aaaa46","Growth","constant","g_ptran_1",-0.186066907
"aaaa46","Growth","constant","g_ptran_2",0.11737329
"aaaa46","Growth","constant","g_ptran_3",-0.37344072
"aaaa46","Growth","constant","g_ptran_4",0.598006418
"aaaa46","Fecundity","constant","f_ptran_1",0.359105146
"aaaa46","Fecundity","constant","f_ptran_2",0.345802147
"aaaa46","Fecundity","constant","f_ptran_3",-0.412800944
"aaaa46","Fecundity","constant","f_ptran_4",0.501508556
"aaaa47","Survival","nleaves","s_in",-0.2139582
"aaaa47","Survival","nleaves","s_sl",0.170493761
"aaaa47","Growth","nleaves","g_in",1.174257008
"aaaa47","Growth","nleaves","g_sl",0.962956128
"aaaa47","Growth","nleaves","g_sd",6.042069492
"aaaa47","Fecundity","nleaves","f_in",1.759499183
"aaaa47","Fecundity","nleaves","f_sl",0.007568455
"aaaa47","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa47","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa47","Fecundity","constant","sdl_p",0.117406963
"aaaa47","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa47","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa47","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa47","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa47","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa47","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa47","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa47","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa47","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa47","Survival","constant","s_ptran_1",-0.835357913
"aaaa47","Survival","constant","s_ptran_2",-0.43363273
"aaaa47","Survival","constant","s_ptran_3",-0.990523832
"aaaa47","Survival","constant","s_ptran_4",-0.439467517
"aaaa47","Growth","constant","g_ptran_1",-0.720230807
"aaaa47","Growth","constant","g_ptran_2",-0.053473975
"aaaa47","Growth","constant","g_ptran_3",0.148297076
"aaaa47","Growth","constant","g_ptran_4",0.301068401
"aaaa47","Fecundity","constant","f_ptran_1",0.182717221
"aaaa47","Fecundity","constant","f_ptran_2",0.808004387
"aaaa47","Fecundity","constant","f_ptran_3",-0.84892
"aaaa47","Fecundity","constant","f_ptran_4",0.177806015
"aaaa49","Survival","nleaves","s_in",1.26031771
"aaaa49","Survival","nleaves","s_sl",0.170493761
"aaaa49","Growth","nleaves","g_in",0.242204323
"aaaa49","Growth","nleaves","g_sl",1.038680696
"aaaa49","Growth","nleaves","g_sd",6.042069492
"aaaa49","Fecundity","nleaves","f_in",-1.064943562
"aaaa49","Fecundity","nleaves","f_sl",0.059853301
"aaaa49","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa49","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa49","Fecundity","constant","sdl_p",0.354347826
"aaaa49","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa49","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa49","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa49","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa49","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa49","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa49","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa49","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa49","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa49","Survival","constant","s_ptran_1",0.378828576
"aaaa49","Survival","constant","s_ptran_2",0.999344071
"aaaa49","Survival","constant","s_ptran_3",0.546405992
"aaaa49","Growth","constant","g_ptran_1",0.06543386
"aaaa49","Growth","constant","g_ptran_2",-0.106947683
"aaaa49","Growth","constant","g_ptran_3",-0.175256527
"aaaa49","Fecundity","constant","f_ptran_1",-0.342459069
"aaaa49","Fecundity","constant","f_ptran_2",0.16049911
"aaaa49","Fecundity","constant","f_ptran_3",0.636472508
"aaaa50","Survival","nleaves","s_in",-0.0413629
"aaaa50","Survival","nleaves","s_sl",0.170493761
"aaaa50","Growth","nleaves","g_in",0.967387871
"aaaa50","Growth","nleaves","g_sl",0.978466642
"aaaa50","Growth","nleaves","g_sd",6.042069492
"aaaa50","Fecundity","nleaves","f_in",0.803508824
"aaaa50","Fecundity","nleaves","f_sl",0.044560185
"aaaa50","Fecundity","nleaves","sdl_mean",1.673483299
"aaaa50","Fecundity","nleaves","sdl_sd",0.815353396
"aaaa50","Fecundity","constant","sdl_p",0.166326531
"aaaa50","Survival","constant","s_yearan_2014",0.485493169522918
"aaaa50","Survival","constant","s_yearan_2015",0.169206216493273
"aaaa50","Survival","constant","s_yearan_2016",-0.846266526926832
"aaaa50","Growth","constant","g_yearan_2014",-0.186560618497456
"aaaa50","Growth","constant","g_yearan_2015",0.726970549948066
"aaaa50","Growth","constant","g_yearan_2016",-0.54040993144991
"aaaa50","Fecundity","constant","f_yearan_2014",0.0689083516783331
"aaaa50","Fecundity","constant","f_yearan_2015",0.0714580463707632
"aaaa50","Fecundity","constant","f_yearan_2016",-0.0924770508055745
"aaaa50","Survival","constant","s_ptran_1",-0.39482507
"aaaa50","Survival","constant","s_ptran_2",0.907941143
"aaaa50","Survival","constant","s_ptran_3",0.770938638
"aaaa50","Survival","constant","s_ptran_4",-3.441750598
"aaaa50","Growth","constant","g_ptran_1",0.066754724
"aaaa50","Growth","constant","g_ptran_2",0.823640161
"aaaa50","Growth","constant","g_ptran_3",0.712336936
"aaaa50","Growth","constant","g_ptran_4",-1.944549411
"aaaa50","Fecundity","constant","f_ptran_1",0.592044526
"aaaa50","Fecundity","constant","f_ptran_2",0.050118031
"aaaa50","Fecundity","constant","f_ptran_3",-0.18053699
"aaaa50","Fecundity","constant","f_ptran_4",0.474053393
"aaaa52","Survival","nleaves","s_in",0.73925146
"aaaa52","Survival","nleaves","s_sl",0.170493761
"aaaa52","Growth","nleaves","g_in",1.255908768
"aaaa52","Growth","nleaves","g_sl",0.979723407
"aaaa52","Growth","nleaves","g_sd",6.042069492
"aaaa52","Fecundity","nleaves","f_in",1.155025598
